SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
42.9375,65.8290625,2454.32397460938
43,65.7406953125,2454.32421875
43.0625,65.74528125,2454.32421875
43.125,25.774734375,2454.58715820312
43.1875,25.77132421875,2454.58471679688
43.25,25.767765625,2454.58447265625
43.3125,25.77066015625,2454.58422851562
43.375,25.770353515625,2454.58642578125
43.4375,25.77568359375,2454.58642578125
43.5,25.774361328125,2455.91479492188
43.5625,25.777837890625,2454.58422851562
43.625,24.747072265625,2453.74536132812
43.6875,24.76426171875,2453.74658203125
43.75,24.77286328125,2453.74536132812
43.8125,24.76657421875,2453.74536132812
43.875,24.76840625,2453.7451171875
43.9375,24.7745703125,2453.74731445312
44,24.7718515625,2453.74658203125
44.0625,24.77171484375,2453.79858398438
44.125,23.774060546875,2453.8828125
44.1875,23.7745078125,2453.88305664062
44.25,23.773109375,2453.88305664062
44.3125,23.770623046875,2453.88500976562
44.375,23.766533203125,2453.88500976562
44.4375,23.76659765625,2453.88305664062
44.5,23.771369140625,2453.8818359375
44.5625,23.767583984375,2453.8828125
44.625,23.775904296875,2455.57055664062
44.6875,23.744005859375,2454.24389648438
44.75,23.7436640625,2454.244140625
44.8125,23.7716953125,2454.244140625
44.875,23.771345703125,2454.2421875
44.9375,23.76315234375,2454.244140625
45,23.759712890625,2454.24584960938
45.0625,23.76985546875,2453.89721679688
45.125,22.771142578125,2453.505859375
45.1875,22.776333984375,2454.83154296875
45.25,22.75031640625,2453.50537109375
45.3125,22.770208984375,2453.505859375
45.375,22.76159375,2453.505859375
45.4375,22.7579765625,2453.50903320312
45.5,22.76703125,2453.505859375
